output,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21
0.4044444444444444,-1.9087501177640211,-2.189769969072519,-2.2277634060368054,-0.8906990750912489,-0.42386375431056966,1.2101852734952339,1.8458514260008145,0.4855280564404717,-1.5620562265345317,-1.303779718518202,-0.21434574933821918,-0.5573131646227042,-0.43361357011050417,0.5381668945908423,-0.10394363484214193,-1.0106992012144194,-0.4464350142334313,0.3882987929751992,-0.24755357586973858,1.7175825449777093,-0.6435797078511089
0.3733333333333333,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.7355486119379143,-0.42386375431056966,1.2101852734952339,-0.3483230436543985,-1.1036014044786653,-1.0421554537682758,-0.27984950313918017,0.6723381158623296,-0.4353497393259787,0.6202537144311968,-0.14413406987511335,-0.10394363484214193,-1.0106992012144194,-0.4464350142334313,0.3882987929751992,-1.5632965081723684,-0.12308016834716363,-0.46188378353324444
0.3777777777777777,-1.9087501177640211,-2.189769969072519,-2.2277634060368054,-0.4640353014195784,-1.4154960244594705,1.2101852734952339,-0.3483230436543985,-1.1036014044786653,-0.0023539082357636647,0.15897773202325327,-0.21434574933821918,1.881955341311799,1.6741209989728982,0.5381668945908423,-0.10394363484214193,0.2620534819933649,-0.6191832320827678,0.3882987929751992,0.26412423113683786,0.49047406942779487,1.0825315731686256
0.4533333333333333,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.5416105329962463,-1.4154960244594705,1.2101852734952339,1.8458514260008145,0.4855280564404717,1.0374476372967483,1.1829079474022752,1.55902198106287,0.7842845136412729,-0.43361357011050417,-0.48528455210809157,-0.9593574378398242,-1.6470755428183095,-0.7919314499321026,0.3882987929751992,2.6032227774526286,1.1040283072027561,0.2648999137382243
0.4044444444444444,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.425247685631245,-1.4154960244594705,1.2101852734952339,0.5293467442076869,-0.8387464943254749,0.5175468645304924,0.3052534770773995,-1.1010296145387601,0.662321088344548,1.937587820108323,2.5850697879887092,-0.10394363484214193,0.2620534819933649,-1.310176103480109,0.3882987929751992,-0.17445674629737026,1.7175825449777093,-0.09849193489750978
0.3688888888888889,-1.9087501177640211,-2.007111068595388,-2.2277634060368054,-0.5416105329962463,-1.4154960244594705,1.2101852734952339,-0.3483230436543985,-1.1036014044786653,-0.0023539082357636647,0.15897773202325327,-0.36212639353830417,1.150174789531448,0.09332007216034657,0.5381668945908423,-0.10394363484214193,-0.374322859610529,-1.137427885630774,0.3882987929751992,0.9219956972881528,-0.12308016834716363,0.3557478758971574
0.4711111111111111,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.696760996149581,-1.4154960244594705,1.2101852734952339,0.5293467442076869,-0.04418176386590639,1.0374476372967483,0.15897773202325327,-0.6576876819384894,1.150174789531448,1.1471873567020474,1.5616183412897753,-0.10394363484214193,0.2620534819933649,-0.6191832320827678,0.3882987929751992,1.287479845149998,1.7175825449777093,0.6282917623739578
0.4533333333333333,-1.9087501177640211,-1.860983948213683,-2.2277634060368054,-0.8131238435145822,-1.4154960244594705,1.2101852734952339,0.5293467442076869,-0.8387464943254749,-0.0023539082357636647,-0.864952483355764,-0.8054683261385823,0.29643081245437186,-0.17014674897507878,-0.14413406987511335,-0.10394363484214193,0.2620534819933649,-0.7919314499321026,0.3882987929751992,-0.4668440645868463,-0.12308016834716363,-0.09849193489750978
0.4177777777777778,-1.9087501177640211,-2.2263017491679453,-2.2277634060368054,-0.696760996149581,-1.4154960244594705,1.2101852734952339,1.4070165320697676,1.2800927869000402,1.0374476372967483,-1.1575039734640562,-1.3965909029389454,-0.5573131646227042,-0.6970803912459298,-0.8264350343410698,-0.10394363484214193,0.2620534819933649,-1.4829243213294439,0.3882987929751992,-0.6861345533039467,1.1040283072027561,-1.006971556486843
0.4177777777777778,-1.9087501177640211,-2.299365309358798,-2.2277634060368054,-0.7355486119379143,-1.4154960244594705,1.2101852734952339,1.4070165320697676,0.2206731462872813,-1.0421554537682758,-1.596331208626494,-1.8399328355392162,-1.5330205669965042,-0.6970803912459298,-1.1675855165740467,-0.10394363484214193,-0.374322859610529,-1.310176103480109,0.3882987929751992,0.04483374241973109,-0.12308016834716363,-1.7337552537583112
0.4355555555555555,-1.9087501177640211,-2.2263017491679453,-2.2277634060368054,-0.6579733803612463,-1.4154960244594705,1.2101852734952339,1.4070165320697676,-0.3090366740190968,-0.0023539082357636647,-0.864952483355764,-1.5443715471390305,-1.2890937164030547,-0.6970803912459298,1.5616183412897753,0.75147016815554,-0.374322859610529,-1.828420757028115,2.135049073123819,0.7758020381434152,0.49047406942779487,-1.7337552537583112
0.3777777777777777,-1.9087501177640211,-2.189769969072519,-2.2277634060368054,-0.7355486119379143,-1.4154960244594705,1.2101852734952339,0.5293467442076869,-1.3684563146318558,-0.5222546810020197,-1.4500554635723482,0.5245574716622368,-0.31338631402925315,-0.43361357011050417,-0.14413406987511335,-0.10394363484214193,-1.0106992012144194,-1.310176103480109,0.3882987929751992,0.41031789028157634,-0.7366344061221248,-0.8252756321689768
0.4444444444444444,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.8519114593029156,-1.9113121595339222,1.2101852734952339,-0.3483230436543985,1.2800927869000402,-0.5222546810020197,-0.718676738301618,-0.8054683261385823,-0.4353497393259787,-0.9605472123813551,0.19701641235786402,0.75147016815554,0.2620534819933649,0.2445578571639107,0.3882987929751992,-0.3206504054421078,-0.12308016834716363,-0.28018785921537653
0.4044444444444444,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.619185764572913,-1.4154960244594705,1.2101852734952339,-1.6648277254475266,-0.3090366740190968,-0.5222546810020197,-0.5724009932474721,0.3767768274621439,-0.31338631402925315,0.09332007216034657,0.5381668945908423,-0.10394363484214193,0.2620534819933649,-0.10093857853476028,-1.3584514871734206,-0.24755357586973858,-1.3501886438970807,-0.28018785921537653
0.4444444444444444,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.6579733803612463,-1.4154960244594705,1.2101852734952339,1.4070165320697676,1.5449476970532308,1.0374476372967483,-0.864952483355764,0.9678994042625075,-0.31338631402925315,0.35678689329577196,-0.48528455210809157,-0.10394363484214193,-0.374322859610529,-0.6191832320827678,2.135049073123819,1.2143830155776287,1.1040283072027561,-0.5527317456921775
0.4222222222222222,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.3864600698429104,-1.4154960244594705,1.2101852734952339,-1.225992831516483,0.4855280564404717,-0.0023539082357636647,-0.5724009932474721,0.5245574716622368,0.05250396186092292,0.09332007216034657,0.5381668945908423,-0.10394363484214193,0.8984298235972552,-0.27368679638409515,0.3882987929751992,-0.24755357586973858,-0.12308016834716363,-0.09849193489750978
0.3777777777777777,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,-0.15373437511290905,-0.42386375431056966,1.2101852734952339,-1.225992831516483,-0.3090366740190968,1.5573484100630044,-0.42612524819332614,1.2634606926626932,0.540357663047823,-0.17014674897507878,0.5381668945908423,0.75147016815554,-0.374322859610529,0.07180963931457461,0.3882987929751992,0.11793057199210032,-0.7366344061221248,0.44659583805609165
0.3911111111111111,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,0.15656655119376023,-0.42386375431056966,1.2101852734952339,-0.3483230436543985,1.8098026072064184,1.5573484100630044,-0.13357375808503424,0.8201187600624226,0.4183942377510979,0.6202537144311968,0.19701641235786402,-0.10394363484214193,-0.374322859610529,-0.10093857853476028,0.3882987929751992,-0.028263087152631785,0.49047406942779487,0.2648999137382243
0.4488888888888889,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,0.11777893540542689,-0.42386375431056966,1.2101852734952339,-1.225992831516483,0.4855280564404717,-1.5620562265345317,-0.13357375808503424,1.1156800484626004,1.516065065421623,0.8837205355666221,1.2204678590567961,-0.10394363484214193,0.2620534819933649,0.5900542928625822,0.3882987929751992,1.1412861860052606,0.49047406942779487,1.355075459645426
0.4755555555555555,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,2.2898854195521094,-0.42386375431056966,1.2101852734952339,0.5293467442076869,-0.5738915841722873,-0.0023539082357636647,-0.42612524819332614,0.081215539061966,1.394101640124898,-0.43361357011050417,1.5616183412897753,-0.9593574378398242,1.534806165201149,-0.27368679638409515,0.3882987929751992,-1.051618701165792,-0.12308016834716363,0.9008356488507583
0.3822222222222222,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,2.367460651128779,-0.42386375431056966,1.2101852734952339,-1.6648277254475266,1.0152378767468497,-0.0023539082357636647,0.15897773202325327,0.081215539061966,0.05250396186092292,-0.17014674897507878,-0.14413406987511335,-0.9593574378398242,-0.374322859610529,-0.27368679638409515,0.3882987929751992,0.41031789028157634,-1.3501886438970807,-0.0076439727385766935
0.4533333333333333,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,2.251097803763776,0.5677685158383321,1.2101852734952339,1.4070165320697676,-0.3090366740190968,-0.0023539082357636647,0.45152922213154517,0.5245574716622368,0.17446738715764687,-0.43361357011050417,-0.48528455210809157,-0.10394363484214193,2.1711825068050397,1.1082989464105883,0.3882987929751992,-2.0018774856065833,0.49047406942779487,0.5374438002150247
0.4844444444444444,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,2.4450358827054455,0.5677685158383321,1.2101852734952339,0.5293467442076869,0.7503829665936621,0.5175468645304924,-0.5724009932474721,-0.6576876819384894,-0.06945946343580314,-1.4874808546522051,-0.8264350343410698,-0.10394363484214193,1.534806165201149,-0.10093857853476028,0.3882987929751992,-0.9054250420210535,-0.12308016834716363,-0.09849193489750978
0.3822222222222222,-1.9087501177640211,-2.317631199406511,-2.2277634060368054,2.6777615774354455,-0.42386375431056966,1.2101852734952339,0.5293467442076869,-0.3090366740190968,-0.5222546810020197,-1.1575039734640562,-0.0665651051381263,0.05250396186092292,-0.9605472123813551,-0.48528455210809157,-0.10394363484214193,1.534806165201149,0.07180963931457461,0.3882987929751992,0.19102740156446865,-0.12308016834716363,0.08320398942035698
